epoch_index,tx_shard,avg_tps
3202,0,11.84670586
3202,1,0.089319795
3202,4,9.666806626
3202,5,7.883082678
3202,6,5.37331094
3202,7,6.011260402
3202,8,4.211237499
3202,9,1.785861516
3203,0,14.6658828
3203,1,0.092546937
3203,4,11.36392945
3203,5,11.15691257
3203,6,4.979935521
3203,7,5.244945951
3203,8,4.783121563
3203,9,2.347468234
3204,0,13.87950527
3204,1,0.097579483
3204,4,11.53418317
3204,5,9.648721451
3204,6,6.263980575
3204,7,7.748577282
3204,8,4.870627513
3204,9,2.247894377
3205,0,12.30545802
3205,1,0.09221374
3205,4,10.53072519
3205,5,8.846793893
3205,6,5.411526718
3205,7,5.151183206
3205,8,4.407366412
3205,9,2.044389313
3206,0,12.76722036
3206,1,0.097721731
3206,4,10.96456873
3206,5,9.950243828
3206,6,7.311909479
3206,7,6.460416032
3206,8,4.354731789
3206,9,2.059661689
3207,0,13.61116993
3207,1,0.117938441
3207,4,11.58606216
3207,5,9.892195417
3207,6,6.137449898
3207,7,6.848294638
3207,8,4.695870831
3207,9,2.215306663
3208,0,14.264707
3208,1,0.149826976
3208,4,12.15640567
3208,5,10.31710842
3208,6,6.894588736
3208,7,6.365364871
3208,8,4.97543446
3208,9,2.289196486
3209,0,13.72033189
3209,1,0.133516023
3209,4,11.15502017
3209,5,9.423346274
3209,6,6.711806348
3209,7,7.165562914
3209,8,4.892631499
3209,9,2.194564969
3210,0,14.79319075
3210,1,0.200952237
3210,4,11.99285822
3210,5,10.11086759
3210,6,6.67019347
3210,7,6.347264208
3210,8,5.36158555
3210,9,2.334983374
3211,0,14.3454438
3211,1,0.205065721
3211,4,12.26063358
3211,5,9.528060848
3211,6,7.674494166
3211,7,7.754282971
3211,8,4.969576134
3211,9,2.298257274
3212,0,12.50491581
3212,1,0.143029344
3212,4,10.28176442
3212,5,8.281613742
3212,6,6.148416017
3212,7,5.599427431
3212,8,4.445474065
3212,9,1.974950089
3213,0,15.71887657
3213,1,0.168287975
3213,4,12.36159582
3213,5,10.94428252
3213,6,7.680608653
3213,7,7.142246111
3213,8,5.169082857
3213,9,2.510693062
3214,0,15.77918676
3214,1,0.19427465
3214,4,13.22753332
3214,5,9.942632598
3214,6,7.270359543
3214,7,7.583887012
3214,8,5.429894833
3214,9,2.436690839
3215,0,12.20205206
3215,1,0.164278928
3215,4,10.50286909
3215,5,8.265931978
3215,6,5.888922668
3215,7,5.622382671
3215,8,4.450693521
3215,9,1.84932548
3216,0,15.7234554
3216,1,0.172995305
3216,4,12.71692019
3216,5,10.42264789
3216,6,7.739042254
3216,7,7.644807512
3216,8,5.382460094
3216,9,2.470948357
3217,0,15.00309096
3217,1,0.227599985
3217,4,12.16238833
3217,5,8.970786686
3217,6,6.74940631
3217,7,6.487127295
3217,8,4.950356214
3217,9,2.817746617
3218,0,14.07562291
3218,1,0.172136129
3218,4,11.96619569
3218,5,8.725691279
3218,6,6.235034944
3218,7,6.983743543
3218,8,4.90170161
3218,9,2.37868429
3219,0,14.51960933
3219,1,0.176976075
3219,4,11.970851
3219,5,10.87367505
3219,6,7.204459419
3219,7,7.567004846
3219,8,5.082412174
3219,9,2.313976378
3220,0,15.71064197
3220,1,0.21971376
3220,4,12.50336201
3220,5,11.16640998
3220,6,6.266406221
3220,7,7.115510311
3220,8,5.380714474
3220,9,2.44498704
3221,0,15.11501476
3221,1,0.176383736
3221,4,12.65548573
3221,5,11.03812372
3221,6,6.917051564
3221,7,7.769667601
3221,8,5.079276141
3221,9,2.402400242
3222,0,12.78847396
3222,1,0.175245983
3222,4,10.75238385
3222,5,9.406412643
3222,6,6.203776165
3222,7,6.43547468
3222,8,4.649849941
3222,9,2.023705505
3223,0,15.0964823
3223,1,0.153300909
3223,4,12.03212306
3223,5,10.31572597
3223,6,6.631074916
3223,7,7.057007126
3223,8,5.05380236
3223,9,2.416732647
3224,0,14.91655313
3224,1,0.162238874
3224,4,12.48580836
3224,5,9.898879806
3224,6,7.167461399
3224,7,7.769376325
3224,8,5.068233424
3224,9,2.401036936
3225,0,11.20371846
3225,1,0.125668754
3225,4,9.621779548
3225,5,7.067159932
3225,6,5.53428192
3225,7,5.780952381
3225,8,4.187782205
3225,9,1.791993929
3226,0,15.85258979
3226,1,0.141550095
3226,4,12.63028355
3226,5,10.80245747
3226,6,6.862079395
3226,7,7.957844991
3226,8,5.283402647
3226,9,2.53557656
3227,0,14.07492632
3227,1,0.151250661
3227,4,11.59291166
3227,5,8.770762488
3227,6,6.888347314
3227,7,7.05248243
3227,8,4.735585279
3227,9,2.284440414
3228,0,12.24993351
3228,1,0.121775143
3228,4,10.51612903
3228,5,7.613549147
3228,6,5.696493028
3228,7,6.697252935
3228,8,4.416505186
3228,9,2.003039629
3229,0,16.96892367
3229,1,0.118785679
3229,4,12.10354996
3229,5,9.965710181
3229,6,7.420059733
3229,7,8.168273411
3229,8,5.272239235
3229,9,2.547427318
3230,0,14.38017245
3230,1,0.18118152
3230,4,12.01720697
3230,5,9.077374901
3230,6,6.567265334
3230,7,6.679656614
3230,8,5.065853383
3230,9,2.356978802
3231,0,13.80509434
3231,1,0.196528302
3231,4,11.60615094
3231,5,8.794150943
3231,6,6.240566038
3231,7,6.465358491
3231,8,4.704679245
3231,9,2.204792453
3232,0,14.99954923
3232,1,0.157732617
3232,4,10.82138162
3232,5,8.658652943
3232,6,7.146500883
3232,7,6.300439503
3232,8,4.719657413
3232,9,2.12651666
3233,0,15.17743498
3233,1,0.197145838
3233,4,11.88087786
3233,5,9.195469111
3233,6,6.215552575
3233,7,6.672740145
3233,8,5.01117818
3233,9,2.390081228
3234,0,16.871135
3234,1,0.208303372
3234,4,13.29080725
3234,5,9.622185217
3234,6,7.222987549
3234,7,6.854747758
3234,8,5.478484654
3234,9,2.580479128
3235,0,14.74920442
3235,1,0.125662979
3235,4,11.57789059
3235,5,8.571563873
3235,6,6.266593423
3235,7,6.235149265
3235,8,5.096832853
3235,9,2.078117897
3236,0,16.24792007
3236,1,0.149012034
3236,4,12.84701382
3236,5,10.59645669
3236,6,6.542341405
3236,7,8.127544198
3236,8,5.506722627
3236,9,2.588396969
3237,0,16.17301051
3237,1,0.196771772
3237,4,12.79350601
3237,5,9.538963964
3237,6,6.930255255
3237,7,7.931043544
3237,8,5.19237988
3237,9,2.388063063
3238,0,13.54829901
3238,1,0.12322221
3238,4,10.16107255
3238,5,7.329957902
3238,6,5.611977093
3238,7,7.008229984
3238,8,4.405393105
3238,9,1.932150036
3239,0,17.13363551
3239,1,0.149423985
3239,4,13.11924457
3239,5,11.24302172
3239,6,7.040679887
3239,7,8.32
3239,8,5.535901794
3239,9,2.594258735
3240,0,15.89936349
3240,1,0.164174607
3240,4,12.25147829
3240,5,9.460622952
3240,6,6.576588452
3240,7,7.670483221
3240,8,5.082972393
3240,9,2.364769689
3241,0,13.46318949
3241,1,0.196210131
3241,4,10.47542214
3241,5,8.262776735
3241,6,5.592645403
3241,7,6.88315197
3241,8,4.411482176
3241,9,2.01163227
3242,0,16.26584695
3242,1,0.12478998
3242,4,11.98132733
3242,5,10.11894761
3242,6,7.103482511
3242,7,7.783144952
3242,8,5.161409806
3242,9,2.388383993
3243,0,14.94964244
3243,1,0.196450635
3243,4,11.48743869
3243,5,9.272866824
3243,6,6.064921936
3243,7,7.277322251
3243,8,4.8111498
3243,9,2.213373769
3244,0,14.67265417
3244,1,0.139040247
3244,4,12.13904025
3244,5,9.132464019
3244,6,6.321558754
3244,7,7.517567923
3244,8,4.86708504
3244,9,2.691142761
3245,0,14.28227129
3245,1,0.118331236
3245,4,11.30957556
3245,5,9.188879991
3245,6,6.460588033
3245,7,7.393013767
3245,8,5.0506807
3245,9,2.240361515
3246,0,14.29566869
3246,1,0.128153495
3246,4,11.71831307
3246,5,9.856382979
3246,6,6.431420973
3246,7,7.691603343
3246,8,5.025835866
3246,9,2.356344985
3247,0,13.92584423
3247,1,0.111119562
3247,4,12.16732583
3247,5,9.397969273
3247,6,6.726726498
3247,7,7.686073928
3247,8,4.923448433
3247,9,2.257415577
3248,0,12.50468075
3248,1,0.085705552
3248,4,10.19773795
3248,5,8.053647167
3248,6,5.61415307
3248,7,6.939742463
3248,8,4.359863972
3248,9,1.908562913
3249,0,14.57017975
3249,1,0.134758751
3249,4,12.02751183
3249,5,10.32915799
3249,6,6.71640492
3249,7,7.624938505
3249,8,5.063349101
3249,9,2.43243141
3250,0,14.10416824
3250,1,0.126711552
3250,4,12.71223239
3250,5,9.680989485
3250,6,6.41988804
3250,7,7.939972766
3250,8,5.201679401
3250,9,2.448067176
3251,0,11.52589824
3251,1,0.111755283
3251,4,9.908650545
3251,5,7.363757724
3251,6,5.333320619
3251,7,6.771035167
3251,8,4.176596232
3251,9,1.835570982
3252,0,16.50430776
3252,1,0.143504645
3252,4,13.35529667
3252,5,12.64200629
3252,6,7.134551993
3252,7,8.42942763
3252,8,5.627060234
3252,9,2.697969733
3253,0,15.14544768
3253,1,0.167661504
3253,4,12.74106536
3253,5,10.52769173
3253,6,6.361881375
3253,7,7.921609369
3253,8,5.282772951
3253,9,2.581337363
3254,0,13.91002184
3254,1,0.165989007
3254,4,11.29982682
3254,5,9.658534749
3254,6,5.68161283
3254,7,7.34199232
3254,8,4.756004819
3254,9,2.149536932
3255,0,14.78251535
3255,1,0.132547365
3255,4,11.98391653
3255,5,10.86571999
3255,6,7.165241629
3255,7,7.893856642
3255,8,5.251233568
3255,9,2.407924969
3256,0,14.33062269
3256,1,0.186055267
3256,4,12.38739553
3256,5,10.78988781
3256,6,6.049996235
3256,7,7.83152624
3256,8,5.206610948
3256,9,2.59577592
3257,0,14.98634139
3257,1,0.178093106
3257,4,12.49652844
3257,5,10.60879463
3257,6,6.142960124
3257,7,7.386766324
3257,8,5.056721175
3257,9,2.366999279
3258,0,12.6988121
3258,1,0.163953091
3258,4,10.43394436
3258,5,8.812668412
3258,6,6.267714145
3258,7,6.955216517
3258,8,4.524308323
3258,9,2.058104672
3259,0,15.49918699
3259,1,0.195311023
3259,4,12.35806391
3259,5,11.18196256
3259,6,5.895405559
3259,7,7.752656457
3259,8,5.186084326
3259,9,2.459633201
3260,0,14.58387403
3260,1,0.231796623
3260,4,12.50810093
3260,5,10.02329729
3260,6,6.362398027
3260,7,7.297021438
3260,8,5.089167141
3260,9,2.374767596
3261,0,11.79409749
3261,1,0.180578827
3261,4,10.02936024
3261,5,8.383092155
3261,6,5.24531607
3261,7,6.018697639
3261,8,4.302018279
3261,9,1.931340442
3262,0,15.58454345
3262,1,0.205504448
3262,4,12.52976507
3262,5,11.12073291
3262,6,6.614384551
3262,7,7.450809701
3262,8,5.319432829
3262,9,2.550520794
3263,0,14.98271596
3263,1,0.201241101
3263,4,12.27174782
3263,5,10.32771158
3263,6,6.428788975
3263,7,6.938516009
3263,8,5.031294019
3263,9,2.349868656
3264,0,11.86786719
3264,1,0.21433127
3264,4,9.895441756
3264,5,8.123541549
3264,6,5.312024011
3264,7,6.015306697
3264,8,4.299643594
3264,9,1.908422435
3265,0,16.11700019
3265,1,0.206732747
3265,4,12.67185338
3265,5,11.16786983
3265,6,6.868150365
3265,7,7.227043202
3265,8,5.563343931
3265,9,2.57882925
3266,0,14.30479361
3266,1,0.188869131
3266,4,12.06057281
3266,5,9.841436192
3266,6,5.779728349
3266,7,6.728046612
3266,8,4.965268056
3266,9,2.338125686
3267,0,13.80508732
3267,1,0.184510251
3267,4,11.30296128
3267,5,9.337091875
3267,6,5.434662111
3267,7,6.464198937
3267,8,4.643128322
3267,9,2.088458618
3268,0,14.09116549
3268,1,0.16872475
3268,4,10.92750972
3268,5,9.665447062
3268,6,6.470615138
3268,7,6.328645476
3268,8,4.512539065
3268,9,2.255011815
3269,0,14.23289279
3269,1,0.192676184
3269,4,11.4879388
3269,5,9.722914379
3269,6,5.768773431
3269,7,6.67997122
3269,8,4.812852653
3269,9,2.328852198
3270,0,14.01310833
3270,1,0.217681181
3270,4,11.52467229
3270,5,9.666189543
3270,6,5.996082567
3270,7,6.590929637
3270,8,4.640161217
3270,9,2.244726533
3271,0,13.27718898
3271,1,0.165090218
3271,4,10.53652422
3271,5,9.976904084
3271,6,5.620778727
3271,7,6.177777778
3271,8,4.528812915
3271,9,2.091396011
3272,0,15.12738781
3272,1,0.198802761
3272,4,12.00804514
3272,5,11.84664659
3272,6,6.140199032
3272,7,6.63869295
3272,8,5.185915278
3272,9,2.404087391
3273,0,14.33134747
3273,1,0.21359997
3273,4,12.0570713
3273,5,11.21162676
3273,6,6.216180321
3273,7,6.829203506
3273,8,4.87618108
3273,9,2.338063978
3274,0,11.06241695
3274,1,0.137514712
3274,4,9.833744637
3274,5,9.004366149
3274,6,5.419074376
3274,7,5.779680322
3274,8,3.884733665
3274,9,1.785261399
3275,0,16.13402877
3275,1,0.157151465
3275,4,13.42434285
3275,5,13.71013783
3275,6,6.9272426
3275,7,7.746290578
3275,8,5.44415154
3275,9,2.619793628
3276,0,14.28914487
3276,1,0.19218791
3276,4,12.36377622
3276,5,11.08344903
3276,6,6.338899103
3276,7,6.418483359
3276,8,4.992345503
3276,9,2.323477543
3277,0,12.3701689
3277,1,0.230104991
3277,4,10.33110164
3277,5,9.385575167
3277,6,5.295990566
3277,7,5.936434875
3277,8,4.538268411
3277,9,1.968388618
3278,0,15.83280219
3278,1,0.200887776
3278,4,12.22820396
3278,5,12.72714166
3278,6,7.153994992
3278,7,7.490629031
3278,8,5.260869565
3278,9,2.486873056
3279,0,15.0237445
3279,1,0.258572296
3279,4,12.19006979
3279,5,11.34554696
3279,6,5.853322713
3279,7,6.709983311
3279,8,5.207555758
3279,9,2.546047641
3280,0,14.30825067
3280,1,0.253638886
3280,4,11.79755254
3280,5,11.19416258
3280,6,5.644016266
3280,7,6.728005169
3280,8,4.900049405
3280,9,2.394139779
3281,0,12.6924041
3281,1,0.187808583
3281,4,10.50205089
3281,5,9.20972275
3281,6,6.602164831
3281,7,6.411621724
3281,8,4.574553741
3281,9,2.103456134
3282,0,14.76559026
3282,1,0.241079167
3282,4,11.82113117
3282,5,10.6336712
3282,6,5.786917367
3282,7,6.950035796
3282,8,5.083235992
3282,9,2.348129168
3283,0,14.19971956
3283,1,0.274567022
3283,4,11.80043203
3283,5,10.10444537
3283,6,6.311706522
3283,7,6.376586956
3283,8,4.910524122
3283,9,2.249251525
3284,0,11.70941296
3284,1,0.186642097
3284,4,9.668421646
3284,5,8.215223196
3284,6,5.641382423
3284,7,6.190402768
3284,8,4.296829754
3284,9,1.9052687
3285,0,15.99247672
3285,1,0.191284916
3285,4,12.44882682
3285,5,11.4156797
3285,6,6.006927374
3285,7,7.000595903
3285,8,5.34744879
3285,9,2.469310987
3286,0,14.75613772
3286,1,0.203892216
3286,4,11.76672904
3286,5,9.879229042
3286,6,6.504378743
3286,7,7.026983533
3286,8,4.912986527
3286,9,2.268450599
3287,0,11.04295435
3287,1,0.17539058
3287,4,8.873607785
3287,5,6.902915574
3287,6,4.890485422
3287,7,5.319078572
3287,8,4.014977002
3287,9,1.653286198
3288,0,16.55805427
3288,1,0.187844886
3288,4,13.24990551
3288,5,12.65889334
3288,6,6.50551818
3288,7,7.564933102
3288,8,5.698049739
3288,9,2.692531559
3289,0,13.80931992
3289,1,0.240241205
3289,4,11.66334832
3289,5,9.903232712
3289,6,6.116748733
3289,7,7.044137587
3289,8,4.836366231
3289,9,2.190822807
3290,0,11.88131111
3290,1,0.202790633
3290,4,9.812310797
3290,5,9.163018894
3290,6,4.871707436
3290,7,5.654615679
3290,8,4.183339713
3290,9,1.851943352
3291,0,15.51587655
3291,1,0.203390459
3291,4,12.41917056
3291,5,12.21741227
3291,6,6.18977669
3291,7,8.016841012
3291,8,5.392536538
3291,9,2.538318866
3292,0,14.10914127
3292,1,0.210452447
3292,4,11.26987996
3292,5,11.02245614
3292,6,6.091449677
3292,7,7.229215143
3292,8,4.913942752
3292,9,2.29189289
3293,0,12.5972325
3293,1,0.272680184
3293,4,10.05708894
3293,5,9.699126831
3293,6,5.003366879
3293,7,6.470771052
3293,8,4.348490454
3293,9,2.054277046
3294,0,14.15488836
3294,1,0.204024857
3294,4,11.17165258
3294,5,10.33055134
3294,6,5.937242575
3294,7,7.479984103
3294,8,4.762844136
3294,9,2.25735241
3295,0,13.57394247
3295,1,0.297574732
3295,4,11.09531867
3295,5,10.75187065
3295,6,5.689753713
3295,7,6.458507238
3295,8,4.612972363
3295,9,2.263132168
3296,0,13.56332008
3296,1,0.268408728
3296,4,11.19559157
3296,5,10.22804148
3296,6,5.644017396
3296,7,7.04780136
3296,8,4.705534699
3296,9,2.150131956
3297,0,12.54662114
3297,1,0.1920003
3297,4,10.07136693
3297,5,9.13766838
3297,6,5.817117557
3297,7,6.538666467
3297,8,4.378334772
3297,9,2.026377997
3298,0,16.4706774
3298,1,0.263127504
3298,4,13.06690967
3298,5,11.5361074
3298,6,5.62210834
3298,7,7.087227976
3298,8,5.602764445
3298,9,2.731531271
3299,0,14.52731138
3299,1,0.349679326
3299,4,12.06871082
3299,5,10.61875766
3299,6,6.136484831
3299,7,7.198385818
3299,8,5.10693954
3299,9,2.387331556
3300,0,12.14095805
3300,1,0.23393839
3300,4,9.423137757
3300,5,8.32612789
3300,6,5.308503427
3300,7,6.490509904
3300,8,4.184153047
3300,9,1.809294268
3301,0,16.89412161
3301,1,0.24094264
3301,4,14.19744483
3301,5,13.0014237
3301,6,5.786369937
3301,7,8.5614252
3301,8,6.212730883
3301,9,2.909295268
3302,0,14.2653731
3302,1,0.259386158
3302,4,12.36228225
3302,5,10.70094132
3302,6,6.302484942
3302,7,7.843329607
3302,8,5.023623183
3302,9,2.319147401
3303,0,12.25304287
3303,1,0.18845718
3303,4,9.672977814
3303,5,8.339193684
3303,6,4.791732154
3303,7,6.197777697
3303,8,4.255162835
3303,9,1.897839833
3304,0,16.87221298
3304,1,0.211869107
3304,4,13.17101128
3304,5,12.52386763
3304,6,6.088777963
3304,7,7.967387687
3304,8,5.675577741
3304,9,2.700868922
3305,0,13.99028872
3305,1,0.227355918
3305,4,13.38699436
3305,5,10.89029993
3305,6,6.445486124
3305,7,8.326448287
3305,8,5.445859635
3305,9,2.526388526
3306,0,11.92267056
3306,1,0.177513019
3306,4,10.03585478
3306,5,8.040500543
3306,6,4.829642951
3306,7,6.28316661
3306,8,4.221572815
3306,9,1.886778315
3307,0,16.80815816
3307,1,0.162132312
3307,4,12.87516106
3307,5,12.88826713
3307,6,6.336487133
3307,7,8.289290579
3307,8,5.463166808
3307,9,2.626624452
3308,0,14.96459851
3308,1,0.188599396
3308,4,13.12706999
3308,5,11.49142563
3308,6,6.408368293
3308,7,7.909877088
3308,8,5.491241628
3308,9,2.6251196
3309,0,14.0187346
3309,1,0.151797362
3309,4,10.99557907
3309,5,10.0759168
3309,6,5.014639803
3309,7,6.920749384
3309,8,4.658718655
3309,9,2.103638208
3310,0,15.8612442
3310,1,0.126462396
3310,4,11.86343547
3310,5,11.40568245
3310,6,6.237697307
3310,7,7.952906221
3310,8,5.155134633
3310,9,2.385775302
3311,0,14.84494289
3311,1,0.164111812
3311,4,11.83449805
3311,5,10.74150887
3311,6,5.703749624
3311,7,7.292643523
3311,8,5.008152991
3311,9,2.332394049
3312,0,14.24667541
3312,1,0.162913578
3312,4,11.76052342
3312,5,10.81467428
3312,6,5.391325934
3312,7,7.458952445
3312,8,4.855633178
3312,9,2.271321678
3313,0,15.24784039
3313,1,0.11533596
3313,4,12.22250334
3313,5,10.24599704
3313,6,6.059131818
3313,7,7.163010084
3313,8,5.494488018
3313,9,2.502403585
3314,0,14.90466046
3314,1,0.146204731
3314,4,12.32029002
3314,5,10.21923235
3314,6,5.331950518
3314,7,6.664536383
3314,8,5.284037822
3314,9,2.472175505
3315,0,14.60596239
3315,1,0.150604907
3315,4,12.35024309
3315,5,10.25375947
3315,6,5.936984133
3315,7,7.548298345
3315,8,5.111672257
3315,9,2.34722798
3316,0,13.06499804
3316,1,0.10325525
3316,4,10.9939744
3316,5,9.393838913
3316,6,5.017042821
3316,7,8.166755803
3316,8,4.783934111
3316,9,2.353692017
3317,0,14.58770429
3317,1,0.14246715
3317,4,12.36785207
3317,5,10.80770211
3317,6,5.507698468
3317,7,8.737596913
3317,8,5.231099625
3317,9,2.744403596
3318,0,13.76396284
3318,1,0.171519847
3318,4,11.81797819
3318,5,9.769066941
3318,6,6.097198252
3318,7,6.729115411
3318,8,4.692395256
3318,9,2.307310983
3319,0,11.03066479
3319,1,0.18250124
3319,4,8.36374385
3319,5,6.898584996
3319,6,4.91963843
3319,7,5.306838552
3319,8,3.613867806
3319,9,1.647736374
3320,0,17.06291529
3320,1,0.171887459
3320,4,14.45358241
3320,5,13.22648745
3320,6,5.761172495
3320,7,8.952576224
3320,8,6.212666591
3320,9,3.112996924
3321,0,14.12144213
3321,1,0.219089184
3321,4,11.82550285
3321,5,9.85943074
3321,6,6.231650854
3321,7,7.036242884
3321,8,4.892447818
3321,9,2.30629981
3322,0,10.81536859
3322,1,0.158409581
3322,4,9.106300677
3322,5,7.368072603
3322,6,4.69843041
3322,7,5.823625679
3322,8,3.879751544
3322,9,1.791713159
3323,0,16.20487842
3323,1,0.146881136
3323,4,13.76196949
3323,5,12.62354629
3323,6,6.020125359
3323,7,8.175766501
3323,8,5.921386498
3323,9,2.94196496
3324,0,13.62206259
3324,1,0.178059684
3324,4,11.33231439
3324,5,9.730235757
3324,6,5.769324825
3324,7,6.614802644
3324,8,4.639180773
3324,9,2.347598487
3325,0,13.17413734
3325,1,0.189116894
3325,4,10.93721579
3325,5,9.260193359
3325,6,4.915052161
3325,7,7.151209446
3325,8,4.625281822
3325,9,2.165157247
3326,0,14.41468578
3326,1,0.155214678
3326,4,12.30938939
3326,5,10.65016342
3326,6,6.116847422
3326,7,6.975895112
3326,8,5.357524885
3326,9,2.576103105
3327,0,14.03777685
3327,1,0.206206654
3327,4,11.44226405
3327,5,9.692224104
3327,6,5.707532999
3327,7,7.048994854
3327,8,4.798107961
3327,9,2.320687782
3328,0,13.20714425
3328,1,0.192225184
3328,4,10.71357993
3328,5,8.674998375
3328,6,4.868816226
3328,7,6.502990314
3328,8,4.590391991
3328,9,2.128453488
3329,0,15.27972533
3329,1,0.171196241
3329,4,13.09472353
3329,5,11.2356704
3329,6,6.047921937
3329,7,7.421900976
3329,8,5.888362848
3329,9,2.712576798
3330,0,14.55575293
3330,1,0.20165797
3330,4,11.78450094
3330,5,9.872876651
3330,6,5.485252211
3330,7,7.460604715
3330,8,4.988971541
3330,9,2.444469117
3331,0,11.60295775
3331,1,0.169026086
3331,4,9.546001814
3331,5,7.771324116
3331,6,4.799747107
3331,7,5.929849639
3331,8,4.161906594
3331,9,1.896258831
3332,0,15.73305011
3332,1,0.181318999
3332,4,13.53349517
3332,5,11.87968904
3332,6,5.725940697
3332,7,8.123692272
3332,8,6.135512398
3332,9,2.921073926
3333,0,14.27899639
3333,1,0.215557392
3333,4,12.43295523
3333,5,10.23114483
3333,6,6.023888221
3333,7,7.606257512
3333,8,5.112304688
3333,9,2.6564378
3334,0,11.21304993
3334,1,0.128750143
3334,4,9.355907069
3334,5,7.379786304
3334,6,4.454465949
3334,7,5.874824138
3334,8,4.087721967
3334,9,1.812426328
3335,0,16.27960649
3335,1,0.11577018
3335,4,13.75319817
3335,5,11.76789856
3335,6,5.997905289
3335,7,7.743846787
3335,8,5.990349368
3335,9,2.861113189
3336,0,15.38541588
3336,1,0.131640243
3336,4,11.90288527
3336,5,9.549628071
3336,6,5.578631002
3336,7,6.693177549
3336,8,4.946990758
3336,9,2.437598617
3337,0,12.39119879
3337,1,0.130842185
3337,4,10.45675266
3337,5,8.411911988
3337,6,4.412063733
3337,7,6.190136571
3337,8,4.328376328
3337,9,2.044081942
3338,0,15.50261233
3338,1,0.118972981
3338,4,12.59441708
3338,5,10.6624123
3338,6,5.686408419
3338,7,7.61751754
3338,8,5.535042544
3338,9,2.643491566
3339,0,14.01886381
3339,1,0.177661469
3339,4,11.49514775
3339,5,9.603314797
3339,6,5.472758332
3339,7,6.799658343
3339,8,4.916439501
3339,9,2.414022462
3340,0,13.38251693
3340,1,0.160535868
3340,4,10.99700632
3340,5,9.120008981
3340,6,5.215245294
3340,7,6.663473412
3340,8,4.615350073
3340,9,2.243797478
3341,0,13.49277227
3341,1,0.123439037
3341,4,11.60550216
